"","ID","ss","sr","sl","rs","rr","rl","ls","lr","ll"
"248","A00253",0.0487804878048781,0.170731707317073,0.0731707317073171,0.219512195121951,0.317073170731707,0.0487804878048781,0.024390243902439,0.0975609756097561,0
"249","A00267",0,0.0652173913043478,0.0434782608695652,0.108695652173913,0.478260869565217,0.130434782608696,0,0.173913043478261,0
"250","A00271",0,0,0,0,0.619047619047619,0.19047619047619,0,0.19047619047619,0
"251","A00301",0,0.178571428571429,0.0535714285714286,0.160714285714286,0.410714285714286,0.0714285714285714,0.0714285714285714,0.0535714285714286,0
"252","A00321",0.134328358208955,0.0597014925373134,0.104477611940299,0.119402985074627,0.26865671641791,0.0746268656716418,0.0597014925373134,0.119402985074627,0.0597014925373134
"253","A00375",0,0,0.0212765957446809,0,0.48936170212766,0.212765957446809,0.0212765957446809,0.191489361702128,0.0638297872340425
"254","A00395",0.0263157894736842,0.131578947368421,0.0350877192982456,0.12280701754386,0.394736842105263,0.105263157894737,0.043859649122807,0.0964912280701754,0.043859649122807
"255","A00397",0,0.0666666666666667,0,0.0666666666666667,0.333333333333333,0.0666666666666667,0,0.0666666666666667,0.4
"256","A00405",0.266666666666667,0.133333333333333,0,0.2,0.133333333333333,0.133333333333333,0,0.133333333333333,0
"257","A00422",0,0.0238095238095238,0,0.0238095238095238,0.904761904761905,0.0238095238095238,0,0.0238095238095238,0
"258","A00432",0.109090909090909,0.163636363636364,0.0363636363636364,0.163636363636364,0.272727272727273,0.0909090909090909,0.0363636363636364,0.0909090909090909,0.0363636363636364
"259","A00438",0,0.117647058823529,0.352941176470588,0.176470588235294,0,0,0.352941176470588,0,0
"260","A00439",0.0138888888888889,0.0833333333333333,0.0833333333333333,0.0972222222222222,0.361111111111111,0.125,0.0694444444444444,0.125,0.0416666666666667
"261","A00441",0.0714285714285714,0.0714285714285714,0,0.142857142857143,0.571428571428571,0.0714285714285714,0,0.0714285714285714,0
"262","A00456",0.0535714285714286,0.125,0.0714285714285714,0.107142857142857,0.321428571428571,0.107142857142857,0.0892857142857143,0.0892857142857143,0.0357142857142857
"263","A00465",0,0.0289855072463768,0,0.0289855072463768,0.72463768115942,0.0869565217391304,0,0.0869565217391304,0.0434782608695652
"264","A00473",0,0,0.0303030303030303,0.0303030303030303,0.636363636363636,0.0909090909090909,0,0.0909090909090909,0.121212121212121
"265","A00486",0.121212121212121,0.121212121212121,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.121212121212121,0.121212121212121,0.0909090909090909,0.151515151515152
"266","A00509",0,0,0,0,1,0,0,0,0
"267","A00519",0.0232558139534884,0.0813953488372093,0.0697674418604651,0.151162790697674,0.418604651162791,0.0930232558139535,0,0.162790697674419,0
"268","A00520",0,0.189655172413793,0.0344827586206897,0.224137931034483,0.275862068965517,0.120689655172414,0.0172413793103448,0.137931034482759,0
"269","A00524",0.181818181818182,0.0909090909090909,0.0545454545454545,0.127272727272727,0.254545454545455,0.0727272727272727,0.0363636363636364,0.0909090909090909,0.0909090909090909
"270","A00542",0.0540540540540541,0.108108108108108,0.027027027027027,0.0810810810810811,0.297297297297297,0.162162162162162,0.0810810810810811,0.108108108108108,0.0810810810810811
"271","A00551",0,0.0588235294117647,0,0.0588235294117647,0.882352941176471,0,0,0,0
"272","A00585",0.217391304347826,0.108695652173913,0.152173913043478,0.0869565217391304,0.130434782608696,0.0434782608695652,0.173913043478261,0.0217391304347826,0.0652173913043478
"273","A01006",0.25,0.166666666666667,0.0555555555555556,0.166666666666667,0.166666666666667,0.0555555555555556,0.0555555555555556,0.0277777777777778,0.0555555555555556
"274","A01070",0.25531914893617,0.0638297872340425,0.148936170212766,0.0638297872340425,0.0851063829787234,0.0638297872340425,0.148936170212766,0.0425531914893617,0.127659574468085
"275","A01246",0.0186915887850467,0.0654205607476635,0.0280373831775701,0.0747663551401869,0.570093457943925,0.102803738317757,0.0186915887850467,0.11214953271028,0.00934579439252336
"276","A01299",0.208333333333333,0.125,0.125,0.0972222222222222,0.0277777777777778,0.111111111111111,0.152777777777778,0.0694444444444444,0.0833333333333333
"277","A01521",0.407407407407407,0.0740740740740741,0.111111111111111,0.037037037037037,0,0.0740740740740741,0.185185185185185,0,0.111111111111111
"278","A01567",0.0176991150442478,0.0442477876106195,0.0176991150442478,0.0619469026548673,0.761061946902655,0.0353982300884956,0,0.0530973451327434,0.00884955752212389
"279","A01707",0.0291970802919708,0.0656934306569343,0.0437956204379562,0.0802919708029197,0.562043795620438,0.0802919708029197,0.0291970802919708,0.0948905109489051,0.0145985401459854
"280","A01727",0.0612244897959184,0.142857142857143,0.0204081632653061,0.112244897959184,0.346938775510204,0.142857142857143,0.0510204081632653,0.112244897959184,0.0102040816326531
"281","A01772",0.0454545454545455,0.151515151515152,0.0606060606060606,0.166666666666667,0.318181818181818,0.0909090909090909,0.0454545454545455,0.106060606060606,0.0151515151515152
"282","A01833",0.0952380952380952,0,0.142857142857143,0.0476190476190476,0.19047619047619,0.0952380952380952,0.142857142857143,0.0952380952380952,0.19047619047619
"283","A02168",0.0256410256410256,0.102564102564103,0.0256410256410256,0.0769230769230769,0.41025641025641,0.128205128205128,0.0512820512820513,0.102564102564103,0.0769230769230769
"284","A02372",0.258620689655172,0.172413793103448,0.103448275862069,0.155172413793103,0.0344827586206897,0.0517241379310345,0.137931034482759,0.0172413793103448,0.0689655172413793
"285","A02772",0.24390243902439,0,0.170731707317073,0.0731707317073171,0.024390243902439,0.024390243902439,0.0975609756097561,0.0731707317073171,0.292682926829268
"286","A02785",0.191011235955056,0.112359550561798,0.0898876404494382,0.101123595505618,0.202247191011236,0.0898876404494382,0.101123595505618,0.0674157303370786,0.0449438202247191
"287","A02833",0.0560747663551402,0.0560747663551402,0.0186915887850467,0.0654205607476635,0.747663551401869,0.0186915887850467,0.00934579439252336,0.0280373831775701,0
"288","A03549",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","A03738",0.0941176470588235,0.0705882352941176,0.2,0.0470588235294118,0.105882352941176,0.141176470588235,0.235294117647059,0.105882352941176,0
"290","A04086",0.260869565217391,0,0.173913043478261,0.0869565217391304,0,0.0869565217391304,0.130434782608696,0.130434782608696,0.130434782608696
"291","A04137",0.340425531914894,0.127659574468085,0.0425531914893617,0.127659574468085,0.106382978723404,0.106382978723404,0.0425531914893617,0.106382978723404,0
"292","A04170",0.1875,0.1375,0.0875,0.1625,0.15,0.075,0.075,0.0875,0.0375
"293","A04186",0.333333333333333,0.133333333333333,0.133333333333333,0.2,0,0,0.133333333333333,0,0.0666666666666667
"294","A04216",0.2,0,0.1,0.1,0.3,0.1,0,0.1,0.1
"295","A04282",0.109375,0.171875,0.078125,0.1875,0.078125,0.109375,0.078125,0.109375,0.078125
"296","A04452",0.211538461538462,0.0961538461538462,0.173076923076923,0.115384615384615,0.0961538461538462,0.0384615384615385,0.153846153846154,0.0384615384615385,0.0769230769230769
"297","A04522",0,0.036697247706422,0.073394495412844,0.0825688073394495,0.63302752293578,0.0458715596330275,0.0275229357798165,0.0917431192660551,0.00917431192660551
"298","A04701",0.222222222222222,0.111111111111111,0.111111111111111,0.148148148148148,0.185185185185185,0.037037037037037,0.0740740740740741,0.037037037037037,0.0740740740740741
"299","A04735",0,0,0.1,0,0.3,0.1,0.2,0,0.3
"300","A04805",0.377049180327869,0.0655737704918033,0.0983606557377049,0.0327868852459016,0.0327868852459016,0.114754098360656,0.147540983606557,0.0655737704918033,0.0655737704918033
