"","ID","ss","sr","sl","rs","rr","rl","ls","lr","ll"
"287","33.csv",0.166666666666667,0.133333333333333,0.116666666666667,0.166666666666667,0.0833333333333333,0.05,0.0833333333333333,0.0833333333333333,0.116666666666667
"288","49.csv",0.0909090909090909,0.0909090909090909,0,0.181818181818182,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0.363636363636364
"289","38.csv",0.135135135135135,0.108108108108108,0.108108108108108,0.108108108108108,0.189189189189189,0.0810810810810811,0.108108108108108,0.0810810810810811,0.0810810810810811
"290","86.csv",0,0,0.0666666666666667,0.0666666666666667,0.4,0.0666666666666667,0,0.133333333333333,0.266666666666667
"291","37.csv",0.368421052631579,0.105263157894737,0.157894736842105,0.105263157894737,0,0.0526315789473684,0.157894736842105,0,0.0526315789473684
"292","70.csv",0.0454545454545455,0.181818181818182,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.181818181818182,0.136363636363636,0.0909090909090909,0.136363636363636
"293","86.csv",0.272727272727273,0.181818181818182,0.0909090909090909,0.272727272727273,0,0,0.0909090909090909,0,0.0909090909090909
"294","16.csv",0,0,0,0.25,0.75,0,0,0,0
"295","82.csv",0.256410256410256,0.102564102564103,0.153846153846154,0.128205128205128,0,0.0256410256410256,0.128205128205128,0.0256410256410256,0.179487179487179
"296","52.csv",0.310344827586207,0.0344827586206897,0.206896551724138,0.0689655172413793,0,0.0344827586206897,0.172413793103448,0.0344827586206897,0.137931034482759
"297","22.csv",0.0333333333333333,0.2,0.0833333333333333,0.133333333333333,0.216666666666667,0.116666666666667,0.15,0.0333333333333333,0.0333333333333333
"298","01.csv",0.473684210526316,0.105263157894737,0,0.0526315789473684,0.157894736842105,0.105263157894737,0.105263157894737,0,0
"299","05.csv",0.347826086956522,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652
